,MAD,Median,Mean,Variance,Std,Kurtosis,Skew,Crest Factor,Impulse Factor,Shape Factor,Anomaly
162,0.229885878,1.12484,1.121874879,0.079377174,0.28173955,-0.48057724,-0.033433875,1.67404299,1.726024921,1.03105173,0
163,0.239291021,1.122888,1.121724087,0.083925547,0.289699062,-0.624734912,-0.019105621,1.659621176,1.7140757,1.032811418,0
164,0.238657634,1.12484,1.121718817,0.083381888,0.288759222,-0.631349082,-0.013884314,1.663335197,1.717564126,1.032602526,0
165,0.235185715,1.128744,1.122039335,0.081721759,0.285870179,-0.55479638,-0.053864888,1.678248393,1.731860852,1.031945485,0
166,0.236354526,1.12606,1.122120766,0.083956522,0.289752518,-0.477718106,-0.054498514,1.650209359,1.704337053,1.032800501,0
167,0.236701491,1.126304,1.123142573,0.083662687,0.28924503,-0.515206577,-0.018526898,1.712938271,1.768829752,1.032629011,0
168,0.234351819,1.126304,1.123297692,0.082321055,0.28691646,-0.500205853,-0.00297337,1.735037988,1.790741683,1.032105173,0
169,0.226358597,1.127036,1.12383254,0.076898705,0.277306158,-0.436118856,0.013378278,1.706992777,1.758190771,1.029993093,0
170,0.2273362,1.12484,1.122666448,0.078134604,0.279525677,-0.386536956,0.01320323,1.727699552,1.780446903,1.030530396,0
171,0.232018491,1.121912,1.122028209,0.081614521,0.285682553,-0.34914258,0.03402049,1.745346377,1.801031368,1.031904836,0
172,0.235279956,1.119472,1.121577818,0.083262794,0.288552931,-0.43239519,0.0121646,1.712063772,1.767816703,1.032564751,0
173,0.234994389,1.118984,1.12268587,0.082398311,0.287051061,-0.44891839,0.022051337,1.689973046,1.744338333,1.032169322,0
174,0.234686275,1.118496,1.122289452,0.082076844,0.286490565,-0.46946589,0.015787259,1.709273708,1.764086793,1.032068056,0
175,0.233408664,1.12484,1.122542496,0.081585367,0.285631522,-0.465527076,-0.018251206,1.680576355,1.734127667,1.031864849,0
176,0.232156469,1.123864,1.122191526,0.080918243,0.284461322,-0.424206784,0.003130918,1.75188405,1.807292207,1.031627753,0
177,0.231157508,1.1224,1.122094805,0.079632558,0.282192413,-0.473881887,0.006225364,1.702676671,1.755694788,1.0311381,0
178,0.227936702,1.123376,1.121940987,0.078042482,0.279360845,-0.415788545,0.008895711,1.716992953,1.769419268,1.030533797,0
179,0.228314746,1.125816,1.122503554,0.078426687,0.280047652,-0.402013554,0.01624238,1.754321316,1.808094053,1.03065159,0
180,0.2331706,1.125816,1.122132934,0.082405873,0.287064231,-0.384774454,-0.026000307,1.712658436,1.767811941,1.032203447,0
181,0.232051281,1.125328,1.121687943,0.081987113,0.286333919,-0.351656675,0.011366898,1.758247106,1.814629472,1.032067373,0
182,0.234576355,1.124352,1.121862452,0.084080258,0.28996596,-0.360680192,-0.016147624,1.764200194,1.822177039,1.032862962,0
183,0.236671472,1.127768,1.122241693,0.084471246,0.290639374,-0.438139373,-0.032608677,1.734338795,1.791557035,1.032991386,0
184,0.235119738,1.123376,1.121957059,0.083628626,0.289186145,-0.413353157,-0.009272627,1.723502207,1.779832824,1.032683809,0
185,0.237540094,1.128744,1.122299147,0.084379806,0.290482023,-0.517848135,-0.056415397,1.682537719,1.737982253,1.032952922,0
186,0.230034676,1.125084,1.122553102,0.078177581,0.279602542,-0.558368917,-0.020591312,1.6751067,1.726286264,1.030553017,0
187,0.22733356,1.12484,1.12212158,0.076528197,0.276637303,-0.537469683,0.014103576,1.661968857,1.711728956,1.029940452,0
188,0.232391041,1.126304,1.121348035,0.080374671,0.283504269,-0.519894246,-0.035323248,1.667829595,1.720308005,1.031465091,0
189,0.22690982,1.130208,1.121720639,0.076423637,0.276448254,-0.519970878,-0.035478494,1.739472043,1.791519145,1.029921206,0
190,0.228863664,1.13216,1.121317226,0.077908863,0.279121591,-0.467249334,-0.032270722,1.71206581,1.764310719,1.030515713,0
191,0.224691094,1.131184,1.122357284,0.075084834,0.274016119,-0.476201529,-0.037348908,1.650288601,1.698760304,1.029371652,0
192,0.225743206,1.135088,1.123133009,0.076198929,0.276041536,-0.435680785,-0.078248451,1.675952092,1.72582943,1.029760599,0
193,0.223403829,1.131672,1.122804194,0.074852748,0.273592303,-0.453930309,-0.053295041,1.648967454,1.697214893,1.029259182,0
194,0.2255023,1.131184,1.122348012,0.076789558,0.27710929,-0.409809872,-0.008200956,1.684285112,1.734862966,1.030029271,0
195,0.218357134,1.12484,1.122162995,0.072098476,0.268511594,-0.449116275,0.046869604,1.714156965,1.762546091,1.02822911,0
196,0.225835747,1.12484,1.12148025,0.077239906,0.277920682,-0.411887983,0.043220907,1.675937071,1.726632279,1.030248873,0
197,0.225692774,1.121912,1.120951128,0.076911083,0.277328476,-0.455468595,0.07321013,1.683650729,1.734412814,1.030150009,0
198,0.227303787,1.121912,1.121083831,0.07777223,0.278876728,-0.469297379,0.067392233,1.668557449,1.719407546,1.030475485,0
199,0.227543423,1.1224,1.121834343,0.077171151,0.277796959,-0.534861504,0.027291456,1.645079911,1.694767157,1.030203546,0
200,0.224976975,1.124352,1.12202938,0.075160193,0.274153593,-0.555318648,0.029209744,1.649429628,1.697951973,1.029417651,0
201,0.222822196,1.126792,1.122084719,0.073482682,0.271076894,-0.58954079,0.015863192,1.592897575,1.638721184,1.028767455,0
202,0.219203941,1.123376,1.121684299,0.070194552,0.264942544,-0.608957596,0.045642012,1.720734856,1.768083944,1.027516783,0
203,0.21796239,1.127768,1.121700761,0.069690374,0.263989345,-0.579498876,0.020151321,1.69605203,1.742389831,1.027320979,0
204,0.221413922,1.12484,1.121771131,0.072360686,0.268999417,-0.560101488,0.009193529,1.720053811,1.768817137,1.028349884,0
